158.84999999997672	189.70000000018626	146.329
158.35037460457943	189.7193403379414	146.32835532207048
157.85043288669223	189.71171037898824	146.3281054373717
157.35096305958476	189.6886938268684	146.32774469126187
156.85284588576462	189.6453451200145	146.32733146064444
156.35746850307135	189.577514246902	146.3268609622434
155.86651248539397	189.48284616199382	146.32648359481303
155.3828504638759	189.3560749437674	146.32615622580548
154.90906396199216	189.1963057490746	146.325762449258
154.44795922799284	189.0029606859558	146.32542950633487
154.00473433252873	188.77154839210476	146.3252238478132
153.5840566720161	188.50130721550545	146.3251124214511
153.18842501641646	188.1955694359581	146.32505545704942
152.8201679106024	187.8573584144839	146.32515017151113
152.48490171008876	187.4864184025068	146.32543706448178
152.18498778067445	187.08635393707178	146.32567880699705
151.91895978239157	186.66299943857854	146.32594850152043
151.6847494543467	186.22124681423176	146.32632416073275
151.48218159346635	185.76411872163962	146.3267348935443
151.30732792556475	185.29568947967854	146.32722489059933
151.15094649865608	184.82077405369427	146.32765788039853
151.02600000001257	184.42900000000373	146.328
158.84999999997672	189.70000000018626	146.329
158.35869801461715	189.79284604884765	146.33040371995827
157.86739602925758	189.885692097509	146.33180743991642
157.376094043898	189.9785381461704	146.33321115987465
156.8847919323834	190.07138421867197	146.3345683784671
156.39348960062154	190.1642303327948	146.3358403445245
155.90218720177637	190.25707645959474	146.33708518476809
155.41088478664824	190.3499225894718	146.3383233512001
154.91958161220606	190.44276446058814	146.3395794366475
154.42827667661516	190.53559639259632	146.34088046072478
153.93697042333915	190.62842086967328	146.34221535670824
153.44566340430916	190.7212410076837	146.3435699900871
152.95435597895494	190.81405884132303	146.34493510923886
152.46304902745624	190.9068790561782	146.34630883529948
151.97174356221714	190.99970698518447	146.34769282323649
151.48043923791687	191.09254084759823	146.34908383480652
150.98913558201195	191.18537818761178	146.35047882357955
150.49783228189963	191.27821737904733	146.35187590350807
150.00652433683518	191.37103140209797	146.35331125771202
149.51520523610571	191.46378496060194	146.35483396688528
149.02387776047985	191.55649304902823	146.35642205864738
148.53255335825148	191.64921600995464	146.35809067843186
148.04124493843798	191.74202139653835	146.35987864974726
147.54994914707208	191.83489194328573	146.36175133044446
147.05865068927807	191.92774880643697	146.36360290678275
146.56733262254545	192.02050449025808	146.36531767236252
146.0760020696152	192.11319471455712	146.36699400069114
145.58466958060765	192.20587281830458	146.3687700444425
145.09334072464415	192.29856903282948	146.3706050132026
144.60201971371384	192.39130712381257	146.3724245459018
144.1107045097358	192.48407642143098	146.37422114251933
143.61939655506487	192.5768835278025	146.37604725423833
143.12809946512562	192.66974619358055	146.37796942015993
142.63680392688053	192.76261617636752	146.37993420962064
142.14549839196914	192.85543388564943	146.3818692055081
141.65418731806867	192.9482241245759	146.3837131747914
141.16287803296896	193.0410268455526	146.3853988064618
140.67157098286475	193.1338432676325	146.3869781449869
140.18026492130787	193.22666562692393	146.38851551059776
140.02500000002328	193.25600000005215	146.389
149.21890385937405	174.08567636772514	146.3354541595694
149.13275478010195	173.59315410627974	146.33585180422494
149.0466221204719	173.10062897349638	146.3362499521949
148.96052777371264	172.6080971430552	146.33664927456334
148.87446216194868	172.11556029132822	146.33704947772912
148.78841327439108	171.62302051793228	146.33745019352762
148.70237326844085	171.1304791931841	146.337851181565
148.61632126530097	170.63793996448373	146.33825236340377
148.53023295159	170.14540708117823	146.3386537424984
148.44411683550769	169.65287905827907	146.33905525206904
148.35798444459425	169.1603538812912	146.3394568347058
148.27184339303048	168.6678302189803	146.33985845560028
148.18571455757203	168.17530442030244	146.3402601262457
148.09962234287573	167.6827722191574	146.34066187732154
148.01355815013994	167.19023512077973	146.34106368627886
147.92751035805293	166.69769515691917	146.3414655285222
147.8414712930861	166.20515366850594	146.34186738836632
147.75541992833294	165.71261430985314	146.3422452799006
147.66933168686782	165.22008135559497	146.34256722891556
147.5832152285921	164.72755330845544	146.34284721991085
147.49708225610723	164.23502813576425	146.34310279070914
147.41094049622538	163.74250449333817	146.343345392868
147.32481111830398	163.2499786925942	146.34360202564926
147.23871886720852	162.7574464262506	146.34390354142405
147.1526550262326	162.26490921712445	146.34423955139255
147.06660781335015	161.77236911696963	146.3445957741419
146.98056944868694	161.27982747900424	146.34496275704538
146.89451861814598	160.78728802506978	146.34533809843933
146.80843040909505	160.29475511020777	146.34572285802972
146.72231359842604	159.80222720040393	146.34611399029984
146.6361800480377	159.3097022206439	146.34650871791015
146.55003759016975	158.81717880023766	146.3469053333133
146.4639076859887	158.3246531854576	146.34730331733846
146.37781542141147	157.83212099113277	146.34770273381352
146.29175195877568	157.339583764009	146.34810310409367
146.2057053533555	156.8470435920734	146.34850400968776
146.11966771801542	156.35450185338033	146.34890519580992
146.03361744060138	155.86196232332495	146.34930655572458
145.94752925937067	155.36942941696537	146.34970805964346
145.86141207471533	154.87690158097104	146.35010965366772
145.77527791519742	154.38437671332818	146.35051129719244
145.68913472308043	153.89185342543846	146.35091296644697
145.6030084031696	153.39932718688456	146.35131465610152
145.51692991687736	152.9067925862482	146.3517163694359
145.4308878862766	152.4142516157863	146.3521180988918
145.34486716885732	151.92170692260527	146.35251983746082
145.25885778818085	151.4291602496514	146.35292158081816
145.17282892996653	150.93661695891083	146.35329880858308
145.08674400333467	150.4440834240182	146.3536188288263
145.00061629914953	149.951557341684	146.3538959431216
144.9144635789058	149.45903562112872	146.35414808565264
144.82829755110367	148.96651622192837	146.3543869666555
144.7421497176641	148.47399364740798	146.35464070171474
144.65605680846423	147.98146149566898	146.35494151538498
144.5700059479982	147.4889220192186	146.3552784887449
144.4839797013248	146.9963782581113	146.35563664730802
144.39796655286045	146.50383221781811	146.35600608302477
144.31193486972472	146.0112894209162	146.35638386188413
144.22584766504795	145.5187563320055	146.35677053878067
144.13971797901203	145.0262306747774	146.35716316505344
144.05356343039506	144.53370936867935	146.3575591348419
143.96739565210729	144.04119037838404	146.3579568576539
143.88077927816082	143.54875023395488	146.35851176209118
143.79312888254023	143.05649363247556	146.35943178795668
143.70470410226355	142.56437613310405	146.3606255405882
143.6158288761124	142.07234019595262	146.36197858460028
143.52669146191167	141.5803519506175	146.3634235211668
143.43732150476293	141.08840600690198	146.3649064982584
143.347717996837	140.5965024964892	146.36637203943394
143.2579614472741	140.10462682713668	146.36781693028766
143.16813719664054	139.6127635072882	146.36925866040772
143.07830951638564	139.12090086191634	146.37071672344618
142.98849001650171	138.62903676416948	146.3721887249021
142.8986770601711	138.1371714967437	146.37366912191663
142.8088678975652	137.64530555014346	146.375154008135
142.71906048236602	137.15343929057323	146.37664090813894
142.6369999999879	136.7039999999106	146.378
145.55900000000838	133.91500000003725	146.396
145.65136283014206	134.4063944034831	146.39519509516217
145.7437256602758	134.89778880692893	146.39439019032434
145.8360616642498	135.38918825192928	146.39358531552392
145.92833507278067	135.8805994548617	146.39278051082007
146.02056153374633	136.3720194710106	146.39197575869719
146.11276067034504	136.8634446144798	146.39117103718036
146.2049452959332	137.35487248024913	146.39036633191822
146.29711809025423	137.8463025652641	146.38956163990946
146.38927686755002	138.33773527913587	146.3887569636031
146.4814260629401	138.82916978983113	146.38795229803108
146.5735698346137	139.32060531750986	146.38714763853523
146.66571075499036	139.81204137980114	146.38634298223374
146.7578537945174	140.3034770447042	146.3855382909946
146.85000443962932	140.79491128337858	146.38473351525343
146.94216097105593	141.2863444181478	146.3839286759319
147.03432095831107	141.77777690478575	146.38312379957245
147.126482786495	142.26920904615235	146.3823189035372
147.21864180850162	142.7606416743655	146.3814902960971
147.31079255613412	143.25207575784358	146.3806063804812
147.40293697897994	143.74351095090734	146.37968098500397
147.49507770098816	144.23494679181368	146.37873144802
147.58721645384966	144.72638297697821	146.3777690904737
147.67935363843208	145.217819482811	146.37682043242765
147.77148900847055	145.70925641175555	146.37591574606893
147.86362314352826	146.20069363329685	146.37504486093096
147.95575658040363	146.6921310204349	146.37419378369742
148.04788965038477	147.18356849450578	146.3733532513089
148.1400224508696	147.6750060333713	146.37252110430555
148.23215496486253	148.16644364224732	146.37169863998125
148.32428728740328	148.65788129799213	146.3708827605206
148.41641950236212	149.14931898006952	146.3700706021667
148.5085516609169	149.64075667594824	146.36926039882655
148.60068814331845	150.1321935634757	146.36845157993872
148.6928347672562	150.62362855183306	146.3676441673513
148.78498900091847	151.11506211479326	146.366837684635
148.8771476641019	151.60649484795766	146.36603172259245
148.96930867973848	152.09792714040637	146.3652260331684
149.06146711526455	152.58935991708887	146.36442057460022
149.1536173274557	153.08079423628934	146.36361540063612
149.2457612212128	153.57222974055603	146.36281042274004
149.33790141275253	154.0636659391543	146.36200555610063
149.43003963348224	154.5551025073548	146.3612007480035
149.52217633752431	155.04653935998198	146.36039598209254
149.61431134975467	155.537976529866	146.35959125996507
149.70644521968066	156.02941391395638	146.35878656693404
149.7985784455846	156.52085141881324	146.3579818902226
149.89071133342082	157.0122889870639	146.35717722206113
149.98284398335338	157.50372659992553	146.35637255984872
150.07497639351095	157.99516425774877	146.35556790354767
150.16710864541975	158.4866019452461	146.35476325113476
150.25924080877326	158.97803964934886	146.35395860089514
150.351372925771	159.469477362144	146.3531539517927
150.4435094661135	159.96091424559106	146.35234926455877
150.53565637076093	160.45234918563648	146.35154448729233
150.62781105156546	160.9437826674329	146.35073964242918
150.7199702586506	161.4352153003653	146.34993475821213
150.81213186955387	161.92664748246517	146.34912985309364
150.90429076784145	162.41808017331144	146.34832497172863
150.9964410855181	162.90951447333416	146.3475201653631
151.0885848135076	163.40095000905742	146.34671541658827
151.18072468086513	163.8923862686853	146.34591070155233
151.27286249318203	164.38382291363973	146.34510600447564
151.36499878871126	164.87525980166708	146.3442764671751
151.45713347022362	165.3666968910085	146.34338895252952
151.549267072371	165.85813410225384	146.34245795373215
151.64140006769586	166.3495713786676	146.34150164651373
151.73353274478083	166.8410086884059	146.3405318989561
151.82566521695884	167.33244606659142	146.3395774920676
151.9177975071594	167.82388357047205	146.33867146669297
152.00992968058696	168.31532116332818	146.33780258966985
152.1020617891484	168.80675880634	146.33695547515418
152.19419386382245	169.2981964755364	146.3361199447357
152.28633046636935	169.78963330982748	146.33529267628944
152.3784776654691	170.28106817141858	146.33447382892487
152.4706328141023	170.7725015516071	146.33366055352394
152.56279258978708	171.26393406924808	146.332850398743
